time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 23:06:48.630671	8.94	14.9	21.6	14.6	20.0	20.0	18.4	22.6	14.6	18.4	18.0	24.5	18.4	14.6	24.1	16.7	18.4	17.0	19.6	20.0	24.5	20.0	16.7	14.9	13.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:49.132154	9.01	18.7	16.7	20.0	14.6	12.8	21.2	18.0	16.7	21.6	25.9	14.9	16.3	18.4	14.9	16.7	19.6	20.0	23.1	21.6	18.4	25.0	21.6	23.5	21.6	0.0	0.0	13.7	0.0	0.0	0.0	6.1	0.0
2020-12-19 23:06:49.633653	9.01	13.0	21.2	16.7	21.6	16.7	21.2	14.9	16.7	13.0	18.0	21.6	20.0	21.2	18.0	18.0	14.6	23.1	21.6	23.5	15.2	23.5	23.5	20.0	14.9	2.0	0.0	23.1	2.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:50.135062	9.02	22.0	16.7	19.6	18.0	19.6	14.9	18.0	16.3	14.9	21.6	11.1	14.6	20.0	14.9	12.8	14.9	13.3	22.0	18.4	23.1	24.5	16.7	18.4	20.0	0.0	0.0	16.7	0.0	0.0	0.0	2.0	0.0
2020-12-19 23:06:50.636518	9.06	16.7	10.9	23.1	16.3	16.7	14.6	14.9	18.4	18.4	19.6	18.0	16.7	16.7	18.4	23.1	21.2	18.7	14.9	22.0	15.2	18.7	17.0	23.5	22.0	0.0	0.0	16.3	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:51.138033	9.09	18.4	18.4	18.4	18.4	20.0	23.1	18.4	16.3	18.4	23.1	21.6	20.0	13.0	18.4	18.4	16.7	20.0	17.0	18.4	21.6	16.7	16.7	22.0	16.7	0.0	0.0	22.0	2.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:51.639451	9.12	17.0	18.4	20.0	13.3	21.2	14.6	19.6	16.3	21.2	18.4	14.6	18.0	18.0	12.8	20.0	14.6	20.4	18.4	20.4	21.6	22.0	26.4	24.5	23.5	0.0	0.0	21.2	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:52.140860	9.14	14.9	12.8	18.4	18.4	14.9	22.6	20.0	18.4	20.0	19.6	13.0	20.0	20.0	20.0	20.0	16.7	22.0	15.2	22.0	22.0	22.0	15.2	25.0	18.4	0.0	0.0	16.0	0.0	0.0	0.0	2.1	0.0
2020-12-19 23:06:52.642333	9.16	18.4	20.0	14.6	18.4	20.0	20.0	16.3	12.8	21.6	13.0	18.4	23.1	20.0	16.7	16.7	21.6	23.1	23.5	18.7	18.7	18.7	22.0	16.7	21.6	0.0	0.0	16.3	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:53.143766	9.18	13.0	18.4	16.7	16.7	24.1	21.6	14.9	16.7	20.0	21.6	21.6	21.2	24.5	20.0	24.1	14.6	14.9	18.7	17.0	16.7	23.5	16.7	17.0	17.0	0.0	0.0	14.9	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:53.645191	9.23	23.1	18.4	20.0	20.0	21.6	14.6	23.1	18.4	13.0	18.4	16.3	14.9	14.9	16.3	23.1	14.9	17.0	20.0	16.7	18.4	21.6	22.0	17.0	18.4	0.0	0.0	14.9	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:54.146715	9.26	20.0	19.6	18.7	15.2	16.7	20.0	21.2	12.8	19.6	16.3	16.3	21.6	24.5	14.9	18.4	14.9	21.6	17.0	20.4	18.4	22.0	20.4	21.6	21.6	0.0	0.0	20.0	2.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:54.648153	9.27	16.7	16.7	20.0	18.4	18.4	12.8	14.9	16.3	14.9	16.7	18.4	14.9	18.4	14.9	25.9	18.4	21.6	20.0	20.4	15.2	18.7	20.0	18.7	23.5	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:55.149626	9.29	18.4	11.1	14.9	21.6	18.0	13.0	18.0	21.6	21.6	16.3	24.5	21.6	14.6	20.0	21.6	12.8	20.4	18.4	20.0	25.9	17.0	20.4	16.7	15.2	0.0	0.0	14.0	0.0	0.0	0.0	2.1	0.0
2020-12-19 23:06:55.651245	9.35	16.7	14.9	21.6	14.9	16.7	16.7	14.9	18.0	16.7	20.0	18.4	12.8	14.9	23.1	16.7	23.1	22.0	17.0	18.7	22.0	18.7	23.1	18.7	13.0	0.0	0.0	0.0	2.0	0.0	0.0	18.4	0.0
2020-12-19 23:06:56.152683	9.36	18.8	16.7	20.0	11.1	16.3	18.0	18.4	18.4	14.9	17.0	20.0	20.0	21.2	20.0	25.9	16.7	16.7	16.7	17.0	22.0	18.7	15.2	16.7	24.5	0.0	0.0	0.0	0.0	0.0	0.0	24.5	0.0
2020-12-19 23:06:56.654190	9.37	20.0	12.8	21.6	14.9	16.3	21.6	18.0	18.0	18.4	18.0	21.2	13.0	20.0	21.6	23.1	20.0	18.7	27.8	18.7	21.6	20.0	23.1	21.6	23.1	0.0	0.0	0.0	0.0	0.0	0.0	12.2	0.0
2020-12-19 23:06:57.155636	9.42	15.2	14.9	20.0	18.4	20.0	18.4	20.0	16.7	16.7	16.7	14.9	16.7	16.7	21.6	23.1	20.0	23.1	14.9	16.7	20.4	17.0	20.4	25.0	17.0	18.4	0.0	0.0	2.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:57.657086	9.44	18.4	20.0	20.0	21.6	13.0	22.6	20.0	16.7	19.6	20.0	20.0	18.4	21.2	13.0	18.4	16.3	17.0	22.0	15.2	22.0	20.0	20.0	13.0	18.4	20.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:58.158577	9.47	14.9	20.0	13.0	14.9	21.6	18.4	19.6	18.0	15.2	16.7	14.6	16.3	11.1	16.7	19.6	20.0	20.0	20.0	17.0	25.0	18.4	20.4	22.0	20.0	24.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:06:58.660013	9.49	11.1	16.7	23.1	18.0	18.4	16.7	24.5	18.4	13.0	16.7	14.9	21.6	16.7	14.6	24.5	21.2	18.4	18.7	18.4	15.2	18.7	14.9	20.0	18.7	18.4	0.0	0.0	2.0	0.0	0.0	0.0	0.0
