time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 22:51:33.661316	1.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:34.163074	5.4	96.0	92.0	96.0	98.0	96.2	98.0	95.9	96.1	94.0	90.2	88.0	80.4	86.3	78.4	76.0	81.3	35.3	62.0	94.0	29.4	60.8	30.0	71.4	29.4	30.0	23.5	18.4	17.6	18.4	18.0	19.6	17.6
2020-12-19 22:51:34.664719	5.95	98.0	97.9	97.9	95.9	98.0	98.0	98.0	100.0	95.9	100.0	94.1	98.0	98.0	93.9	95.9	96.0	0.0	0.0	87.8	0.0	0.0	0.0	33.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:35.166120	6.42	100.0	98.0	98.0	98.0	100.0	98.0	100.0	98.0	100.0	98.0	100.0	100.0	100.0	100.0	98.0	100.0	0.0	0.0	14.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:35.667442	6.75	96.0	94.3	98.0	96.0	95.9	92.2	93.7	93.6	94.0	95.9	95.9	94.3	94.0	92.3	96.0	94.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:36.168774	6.93	54.3	53.1	58.0	46.9	46.7	54.2	56.0	54.7	53.2	52.1	56.0	55.3	56.3	51.1	55.1	53.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:36.670175	7.18	23.9	23.4	22.4	16.7	19.1	20.5	19.6	22.9	25.0	26.5	24.5	16.0	16.3	22.9	21.7	19.1	0.0	7.8	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
2020-12-19 22:51:37.171845	7.21	31.2	32.0	22.7	33.3	28.3	34.0	34.6	26.1	26.1	30.6	30.6	32.0	37.0	27.7	32.0	32.7	0.0	36.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:37.673506	7.22	33.3	33.3	32.0	33.3	24.4	32.0	32.0	25.0	33.3	29.2	26.1	29.2	32.0	30.0	24.4	28.3	0.0	31.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:38.175043	7.27	29.8	29.2	29.2	30.6	29.8	32.7	29.2	28.3	29.2	30.6	32.0	30.6	32.0	24.4	30.6	35.8	0.0	35.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2020-12-19 22:51:38.676707	7.28	28.3	33.3	29.2	34.6	29.2	32.0	32.0	29.2	30.6	33.3	26.1	32.0	32.7	30.6	32.7	24.4	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:39.178466	7.3	30.6	35.3	29.8	32.0	24.4	28.6	30.6	30.6	28.6	32.0	29.2	26.1	25.5	25.5	33.3	35.3	0.0	30.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:39.680158	7.35	23.9	25.0	28.0	21.7	30.8	21.7	23.4	25.0	23.4	28.0	21.7	33.3	29.4	24.5	29.4	25.0	0.0	32.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2020-12-19 22:51:40.181754	7.36	25.0	28.0	26.5	26.5	22.9	26.5	28.0	26.5	23.4	21.7	23.4	26.5	25.0	29.4	25.0	28.0	0.0	29.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:40.683411	7.38	23.4	26.5	32.7	28.0	28.0	23.4	28.0	19.6	26.5	26.5	27.1	21.7	30.8	26.5	25.0	27.5	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:41.185106	7.43	28.0	29.4	23.4	26.5	28.0	30.8	28.0	29.4	28.8	30.8	21.7	22.9	27.5	25.0	20.0	26.5	0.0	30.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2020-12-19 22:51:41.686730	7.45	26.5	27.1	26.5	23.4	23.4	26.5	25.0	21.7	30.8	21.7	29.4	23.9	25.0	26.0	23.4	31.4	0.0	8.2	18.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:51:42.188387	7.5	22.2	26.5	21.7	23.4	29.4	26.5	28.0	25.0	26.5	29.4	28.0	21.7	25.0	22.2	30.0	26.5	0.0	22.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
