time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 23:01:36.242432	1.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:01:36.744784	5.52	79.6	77.1	71.4	64.0	65.3	57.1	68.0	60.0	85.4	79.6	84.0	76.0	83.7	77.1	81.6	74.5	96.1	98.0	72.5	96.1	100.0	98.0	98.0	98.0	34.0	32.0	32.0	35.3	32.0	33.3	32.0	32.0
2020-12-19 23:01:37.246607	6.28	95.9	94.1	94.0	92.2	94.1	92.0	95.8	91.8	96.1	96.0	94.0	94.2	94.2	92.3	92.0	93.9	92.0	92.0	90.2	92.3	90.0	92.2	93.6	87.5	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
2020-12-19 23:01:37.748144	6.88	100.0	96.1	95.9	98.0	98.0	98.0	96.1	96.0	98.0	98.0	97.9	98.0	98.0	96.0	98.0	98.0	81.3	83.7	78.0	75.0	70.2	68.7	80.9	79.2	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
2020-12-19 23:01:38.249625	7.26	92.0	89.8	89.6	89.8	90.2	91.7	91.8	90.0	93.9	92.0	91.7	89.6	90.2	89.8	91.8	87.5	31.2	34.7	34.7	30.0	27.1	32.7	31.4	31.9	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
2020-12-19 23:01:38.751120	7.41	45.1	39.1	53.8	43.7	44.9	52.9	48.0	39.1	40.0	43.7	50.0	40.4	45.8	34.8	46.0	42.9	0.0	22.6	14.6	0.0	14.9	15.2	13.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:01:39.252586	7.49	17.0	20.0	13.3	17.0	18.4	11.4	13.0	14.9	20.0	14.9	18.8	15.2	20.0	15.2	22.0	20.0	2.0	16.7	16.7	0.0	22.9	15.2	20.4	25.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:01:39.754284	7.58	19.1	24.0	23.5	22.0	15.2	23.5	18.8	15.2	25.0	18.7	20.4	20.4	18.7	20.4	17.0	23.5	0.0	11.8	16.7	0.0	8.2	6.1	15.4	8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:01:40.255706	7.88	27.1	23.4	27.5	26.0	24.5	17.4	19.1	23.5	22.9	27.5	30.2	24.0	15.6	15.6	15.2	22.4	18.0	12.5	15.7	0.0	10.4	0.0	17.6	14.3	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0
2020-12-19 23:01:40.757271	7.89	24.5	24.5	24.5	24.5	21.3	26.9	28.0	21.3	24.0	17.4	26.0	19.6	17.8	25.5	26.0	24.5	29.4	30.8	0.0	0.0	24.5	28.0	21.3	26.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:01:41.258949	7.9	15.9	30.2	26.0	26.0	26.9	19.6	22.4	27.5	20.8	19.6	22.9	24.5	24.5	22.4	27.5	24.5	22.9	23.4	3.8	0.0	25.0	28.0	29.4	28.8	0.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0
2020-12-19 23:01:41.760401	7.91	20.0	26.5	19.6	26.0	19.6	31.5	27.5	20.0	24.5	22.9	27.5	21.7	27.5	24.5	25.5	26.0	31.4	25.0	24.0	0.0	20.0	28.0	2.0	24.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
