time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 22:43:25.940230	1.09	100.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:26.441579	5.36	98.0	96.1	96.0	95.9	96.0	98.0	94.2	95.8	93.9	32.7	38.0	32.0	83.7	12.8	82.0	28.0	11.8	12.0	12.0	10.0	11.8	12.0	11.8	10.2	8.0	26.0	8.0	8.0	8.0	5.9	7.8	8.0
2020-12-19 22:43:26.942886	5.74	98.0	100.0	98.0	98.0	100.0	96.1	100.0	100.0	60.8	45.1	88.0	53.2	61.7	76.0	76.0	56.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:27.444180	6.01	100.0	98.0	100.0	100.0	100.0	100.0	98.0	100.0	21.3	0.0	45.1	0.0	28.0	49.0	46.0	22.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:27.945514	6.23	98.0	100.0	100.0	96.0	98.0	100.0	100.0	94.0	6.3	0.0	9.8	0.0	4.1	0.0	6.3	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:28.447115	6.41	66.7	62.0	65.4	54.0	65.3	51.0	52.1	68.8	24.0	22.4	0.0	19.6	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:28.948519	6.42	37.8	40.4	36.4	41.7	41.7	44.2	41.7	41.7	42.6	41.3	0.0	42.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:29.449748	6.46	41.3	38.6	43.7	40.4	41.3	46.0	42.9	42.9	42.6	42.6	0.0	38.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:29.951085	6.48	44.0	42.9	38.6	44.0	37.8	44.0	40.8	47.2	8.2	38.3	34.0	42.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 22:43:30.452422	6.52	38.3	36.4	39.6	39.6	38.3	37.0	37.0	45.1	0.0	36.0	39.1	33.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
