time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 23:09:44.833667	1.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:45.335545	2.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.1	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:45.837159	4.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:46.338990	6.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:46.840720	9.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:47.342643	6.96	32.0	32.7	34.0	35.3	36.7	35.3	36.7	36.0	33.3	37.3	36.0	36.0	32.7	35.3	31.3	36.0	30.6	30.6	32.7	95.9	34.0	34.0	32.7	34.0	32.7	32.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:47.844159	8.29	100.0	100.0	100.0	100.0	100.0	100.0	98.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.1	98.0	100.0	100.0	100.0	100.0	100.0	98.1	100.0	100.0	2.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:48.345758	9.48	98.0	98.0	100.0	100.0	98.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	100.0	98.0	100.0	3.8	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:48.847481	10.68	100.0	98.0	98.0	100.0	100.0	100.0	100.0	100.0	98.0	100.0	100.0	98.1	100.0	100.0	100.0	98.1	100.0	100.0	98.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	12.5	0.0	2.0	0.0	0.0	0.0
2020-12-19 23:09:49.349158	11.8	98.0	100.0	100.0	98.0	100.0	98.0	100.0	98.0	100.0	100.0	98.0	100.0	98.0	100.0	98.0	100.0	100.0	100.0	100.0	98.0	100.0	100.0	100.0	100.0	100.0	98.0	9.3	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:09:49.850869	12.61	13.7	20.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	100.0	100.0	100.0	100.0	100.0	100.0	89.8	91.8	9.1	0.0	0.0	0.0	3.9	0.0
2020-12-19 23:09:50.352604	10.95	9.3	0.0	64.0	88.0	76.0	77.6	82.4	83.7	94.1	88.0	90.2	88.0	88.0	80.4	82.4	86.3	84.3	73.5	66.7	66.0	72.0	70.0	74.0	72.5	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
