time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 23:03:25.946362	1.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:03:26.449873	4.63	77.1	74.0	66.7	61.2	62.0	49.0	66.0	56.0	75.0	74.0	76.0	73.5	74.0	70.0	74.0	74.0	98.0	98.0	98.0	98.0	98.0	98.0	100.0	93.9	54.0	47.1	47.1	44.9	48.0	47.1	49.0	48.0
2020-12-19 23:03:26.951552	6.14	82.4	84.3	87.8	80.0	87.5	88.0	89.8	75.5	88.0	90.0	88.0	87.8	88.0	83.7	89.8	85.4	94.0	93.9	93.9	94.0	92.2	94.0	92.2	92.3	0.0	0.0	2.0	3.9	0.0	0.0	0.0	0.0
2020-12-19 23:03:27.453189	6.81	96.0	95.8	98.0	96.1	97.9	93.7	96.0	98.0	95.9	96.1	98.0	98.0	98.0	95.8	96.1	96.0	92.2	88.0	92.0	88.0	91.8	92.2	94.1	87.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:03:27.954810	7.25	90.0	88.5	90.0	89.8	90.2	91.7	91.8	89.6	92.0	90.0	91.7	88.0	90.2	92.2	89.4	89.6	63.3	66.7	69.4	75.5	70.8	68.6	76.9	74.5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:03:28.456285	7.48	63.8	66.0	64.0	63.3	61.2	60.4	63.3	62.0	57.4	61.2	54.3	59.6	56.5	60.8	59.6	56.3	12.5	12.2	14.3	12.5	14.0	16.0	8.7	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
2020-12-19 23:03:28.957763	7.57	20.0	16.7	14.9	21.6	14.9	14.9	18.4	13.0	18.0	14.9	14.9	18.0	14.6	13.0	13.0	13.0	15.2	11.4	8.3	13.0	6.2	14.9	25.9	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:03:29.459200	7.66	17.0	18.4	18.4	20.0	20.0	16.7	20.0	16.7	11.1	14.9	20.0	21.6	20.0	21.6	20.0	18.4	18.4	17.4	16.3	10.6	0.0	11.1	16.3	12.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:03:29.960489	7.89	27.7	25.5	19.6	25.0	24.5	22.9	25.0	22.4	22.9	30.8	19.1	24.5	17.4	24.0	15.6	20.4	4.0	5.9	2.0	2.0	2.0	4.0	3.9	0.0	0.0	0.0	2.0	2.0	6.0	0.0	2.0	2.0
2020-12-19 23:03:30.462075	8.0	21.3	26.0	22.9	22.4	19.6	26.0	22.4	22.9	20.8	22.0	24.5	24.0	22.9	26.0	27.5	21.3	27.5	26.0	21.3	21.3	30.8	27.5	22.4	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
