time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 23:28:25.196703	1.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:28:25.698459	2.69	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	3.9	0.0
2020-12-19 23:28:26.200087	4.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
2020-12-19 23:28:26.701908	6.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:28:27.203751	9.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
2020-12-19 23:28:27.705533	6.98	46.0	48.0	46.0	50.0	45.1	44.0	45.1	44.9	49.0	46.9	48.0	46.0	45.1	44.0	46.0	47.1	47.1	44.0	44.9	42.9	46.0	44.0	44.0	42.9	94.0	46.0	44.0	44.0	44.0	0.0	0.0	0.0
2020-12-19 23:28:28.207291	8.41	100.0	98.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	4.0	5.7	0.0
2020-12-19 23:28:28.708919	9.71	100.0	98.0	98.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	100.0	98.0	98.0	98.0	98.0	98.0	98.0	100.0	100.0	100.0	98.0	98.0	98.0	98.0	98.0	98.0	98.0	100.0	0.0	2.0	0.0
2020-12-19 23:28:29.210673	10.91	98.0	100.0	98.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.1	98.0	98.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	0.0	0.0	0.0
2020-12-19 23:28:29.712370	11.83	58.0	60.8	95.9	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.0	100.0	100.0	100.0	100.0	100.0	98.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.0	0.0	0.0	0.0
2020-12-19 23:28:30.213929	12.41	0.0	0.0	0.0	64.0	96.1	96.0	96.0	98.0	100.0	100.0	100.0	98.0	100.0	100.0	100.0	100.0	94.0	100.0	94.0	98.0	90.0	90.2	92.0	88.5	60.0	60.8	65.3	64.0	0.0	0.0	2.0	0.0
